accepted,creditscore,amount,age,marital,health_ins,creditgrade
0,314,55183350,77,1,0,C
0,306,54855011,40,1,0,C
0,300,96496352,62,1,0,C
0,314,72477521,33,1,0,C
0,310,26740738,86,0,0,C
0,305,75582337,40,0,0,C
0,283,45425867,53,0,0,C
0,283,58460525,54,0,0,C
0,295,51603642,24,0,0,C
0,295,91658802,76,0,0,C
0,290,17097542,37,0,0,C
0,292,48153812,64,0,0,C
0,297,91538313,44,1,0,C
0,313,52985967,28,0,0,C
0,307,54316221,32,1,0,C
0,298,82482530,65,0,0,C
0,287,47596928,64,0,0,C
0,311,48807451,90,0,0,C
0,282,55486996,69,0,0,C
0,286,61849353,75,0,0,C
0,292,98231375,38,0,0,C
0,317,43167956,72,0,0,C
0,296,76787900,55,0,0,C
0,292,71138350,31,0,0,C
0,312,90291166,38,0,0,C
0,307,6457130,88,0,0,C
0,298,54175120,20,0,0,C
0,317,52732065,62,0,0,C
0,312,42937851,32,0,0,C
0,283,21935478,90,0,0,C
0,296,44688601,71,1,0,C
0,308,42340611,89,0,0,C
0,295,12537969,27,1,0,C
0,284,15973124,43,0,0,C
0,302,18090058,44,1,0,C
0,307,29949506,89,0,0,C
0,288,4011655,79,0,0,C
0,290,76379940,29,0,0,C
0,284,16861323,20,1,0,C
0,295,16220598,45,0,0,C
0,314,17492107,21,0,0,C
0,312,94192766,87,0,0,C
0,301,74702174,62,1,0,C
0,294,72662555,70,0,0,C
0,303,64223418,53,1,0,C
0,293,59155386,45,0,0,C
0,309,79650411,86,0,0,C
0,291,63932268,54,0,0,C
0,294,66634752,70,1,0,C
0,298,97232515,32,0,0,C
0,287,77881971,63,1,0,C
0,305,6761101,34,1,0,C
0,300,62033493,50,1,0,C
0,281,34211803,80,0,0,C
0,310,88954155,86,0,0,C
0,313,44349615,55,0,0,C
0,285,63985255,69,1,0,C
0,317,55816775,57,0,0,C
0,310,14186518,24,1,0,C
0,292,84849535,74,1,0,C
0,286,29374817,42,0,0,C
0,315,81649798,68,1,0,C
0,286,56638708,72,0,0,C
0,298,40875968,61,1,0,C
0,299,1991442,38,0,0,C
0,306,17545418,66,1,0,C
0,306,72215115,19,0,0,C
0,304,13274794,60,0,0,C
0,282,52171987,72,0,0,C
0,288,23793756,54,1,0,C
0,286,43734543,39,0,0,C
0,300,87590927,75,0,0,C
0,292,19232585,75,1,0,C
0,312,38238732,41,0,0,C
0,298,28987434,83,0,0,C
0,289,57957611,84,0,0,C
0,286,58839765,60,0,0,C
0,309,33168261,48,1,0,C
0,311,5771731,43,0,0,C
0,295,98473312,27,1,0,C
0,317,43717634,63,0,0,C
0,303,89760106,55,0,0,C
0,295,66348938,62,1,0,C
0,299,45906569,42,1,0,C
0,282,78612228,19,0,0,C
0,286,81175080,74,1,0,C
0,313,88120127,38,1,0,C
0,309,58141775,89,0,0,C
0,304,17200174,41,1,0,C
0,285,93998663,87,0,0,C
0,303,64023853,90,0,0,C
0,307,22760956,34,0,0,C
0,313,61711830,83,0,0,C
0,317,96082648,90,0,0,C
0,295,73334915,49,0,0,C
0,305,27589670,74,0,0,C
0,295,82580136,18,1,0,C
0,309,43990528,63,1,0,C
0,305,8606057,34,0,0,C
0,295,84435958,37,0,0,C
0,293,93398488,77,0,0,C
0,317,12432061,45,0,0,C
0,305,90753569,74,0,0,C
0,311,19523805,58,1,0,C
0,293,78607487,70,0,0,C
0,293,76993923,35,1,0,C
0,313,29537096,41,0,0,C
0,302,61190075,18,1,0,C
0,296,25481731,28,1,0,C
0,304,31114385,87,0,0,C
0,302,42373277,39,0,0,C
0,281,2891504,51,0,0,C
0,315,22695177,48,0,0,C
0,300,75080329,41,1,0,C
0,309,68282023,86,0,0,C
0,288,59084897,84,0,0,C
0,306,91911473,29,1,0,C
0,314,32640998,59,0,0,C
0,283,1734571,63,1,0,C
0,314,51536025,28,0,0,C
0,310,86572198,67,1,0,C
0,316,4181467,39,0,0,C
0,284,17763614,79,0,0,C
0,313,92301141,75,0,0,C
0,311,56299292,85,0,0,C
0,299,44772372,50,1,0,C
0,312,26691592,38,0,0,C
0,308,65806854,40,0,0,C
0,300,59087321,23,1,0,C
0,301,67450602,73,0,0,C
0,304,92287449,26,0,0,C
0,299,61576237,59,1,0,C
0,305,26554534,66,0,0,C
0,284,29168291,65,0,0,C
0,297,49095838,44,0,0,C
0,290,11233869,39,0,0,C
0,310,47570734,60,1,0,C
0,301,96760330,77,1,0,C
0,295,14010671,42,1,0,C
0,294,30910410,87,0,0,C
0,306,47135272,59,0,0,C
0,315,81318517,21,0,0,C
0,288,20976761,89,0,0,C
0,305,51963956,40,1,0,C
0,294,17087398,77,0,0,C
0,307,8555641,46,1,0,C
0,315,2088831,19,1,0,C
0,311,23620271,83,0,0,C
0,290,94612175,38,1,0,C
0,314,84738605,49,0,0,C
0,299,28818541,56,0,0,C
0,299,73181048,74,0,0,C
0,311,17593046,87,0,0,C
0,301,83495874,59,0,0,C
0,292,49003545,58,0,0,C
0,291,17725969,81,0,0,C
0,312,14215053,31,0,0,C
0,288,56546604,20,0,0,C
0,293,46692164,51,0,0,C
0,288,88101397,60,0,0,C
0,302,59001043,50,1,0,C
0,317,22618216,69,0,0,C
0,304,59975999,37,0,0,C
0,313,15555773,45,0,0,C
0,307,64837331,71,0,0,C
0,311,74408770,89,0,0,C
0,315,96720856,81,0,0,C
0,299,68301362,73,1,0,C
0,302,29881522,24,1,0,C
0,300,83073617,64,0,0,C
0,292,86673661,50,1,0,C
0,313,95588467,41,1,0,C
0,286,89834044,76,0,0,C
0,284,97173189,89,0,0,C
0,302,91012006,86,0,0,C
0,301,36387553,56,1,0,C
0,317,97034092,45,0,0,C
0,282,31247290,72,1,0,C
0,300,18141361,68,1,0,C
0,286,10686481,24,0,0,C
0,303,19923110,47,0,0,C
0,290,28411210,32,1,0,C
0,291,18527900,85,0,0,C
0,313,83964769,37,1,0,C
0,302,57472486,54,1,0,C
0,305,25249819,88,0,0,C
0,303,27104729,61,1,0,C
0,281,56692500,26,0,0,C
0,313,26769801,68,0,0,C
0,300,91333539,62,0,0,C
0,306,35054384,18,1,0,C
0,311,64223508,46,0,0,C
0,306,20186112,64,1,0,C
0,302,27721501,42,0,0,C
0,288,26687000,49,1,0,C
0,282,6254418,40,1,0,C
0,316,61027311,52,1,0,C
0,315,66334381,61,1,0,C
0,295,27785607,76,1,0,C
0,283,57898563,64,0,0,C
0,310,82055390,44,0,0,C
0,281,14192149,43,1,0,C
0,302,94103825,82,0,0,C
0,306,59742483,27,1,0,C
0,314,95375860,89,0,0,C
0,311,86789400,31,1,0,C
0,294,11666070,48,0,0,C
0,281,53950244,79,0,0,C
0,309,83983387,79,0,0,C
0,316,43047152,87,0,0,C
0,289,78121539,49,1,0,C
0,303,41061290,37,0,0,C
0,297,35181665,86,0,0,C
0,291,95347938,25,0,0,C
0,295,69316224,40,0,0,C
0,296,16043095,64,0,0,C
0,294,87599840,73,0,0,C
0,289,7480076,20,0,0,C
0,303,78031580,74,0,0,C
0,305,99977425,61,0,0,C
0,304,83405777,90,0,0,C
0,310,55949815,33,0,0,C
0,293,36752166,53,0,0,C
0,314,17773155,52,1,0,C
0,314,81925098,51,1,0,C
0,307,18297441,78,1,0,C
0,296,78645349,29,0,0,C
0,289,3577082,51,1,0,C
0,306,66364436,54,0,0,C
0,309,85344213,43,0,0,C
0,296,66066332,73,1,0,C
0,304,86251516,35,0,0,C
0,317,71989266,47,0,0,C
0,305,19168690,67,1,0,C
0,312,73806318,80,0,0,C
0,288,71827832,41,0,0,C
0,312,85037614,68,0,0,C
0,286,47036566,87,0,0,C
0,304,86867941,82,0,0,C
0,285,75270553,30,0,0,C
0,292,54708184,24,0,0,C
0,308,46802469,54,0,0,C
0,283,25247360,25,1,0,C
0,316,80979165,37,1,0,C
0,295,55150716,40,1,0,C
0,308,7500344,72,0,0,C
0,294,66489228,64,1,0,C
0,298,27908634,19,0,0,C
0,304,63474197,79,0,0,C
0,287,82945943,21,0,0,C
0,284,1051115,51,0,0,C
0,317,39476176,31,0,0,C
0,285,73472833,38,0,0,C
0,293,1243948,79,0,0,C
0,294,26356262,47,1,0,C
0,308,81523875,39,0,0,C
0,309,33104555,35,0,0,C
0,315,96983957,42,1,0,C
0,309,59192533,74,1,0,C
0,292,6388874,74,0,0,C
0,311,4344680,42,1,0,C
0,301,41869350,51,0,0,C
0,308,35487812,18,1,0,C
0,304,10342525,27,0,0,C
0,300,96551256,85,0,0,C
0,299,44387894,76,1,0,C
0,302,60805124,64,1,0,C
0,291,88887205,20,0,0,C
0,283,57222668,86,0,0,C
0,288,36128320,46,0,0,C
0,298,8156750,29,0,0,C
0,311,61413678,26,0,0,C
0,312,40485621,51,0,0,C
0,309,60594221,21,1,0,C
0,289,39726680,80,0,0,C
0,304,81024796,48,1,0,C
0,317,23082444,84,0,0,C
0,300,6842361,55,0,0,C
0,309,20745070,41,0,0,C
0,303,51002310,58,1,0,C
0,281,60939043,86,0,0,C
0,303,87925399,23,0,0,C
0,295,86885933,36,1,0,C
0,298,38432258,31,1,0,C
0,298,11913183,32,0,0,C
0,300,31005051,41,1,0,C
0,290,39699066,28,1,0,C
0,315,80718466,41,0,0,C
0,317,37906794,36,0,0,C
0,288,13302487,24,1,0,C
0,299,13837494,56,1,0,C
0,302,10584454,23,1,0,C
0,281,2846430,25,0,0,C
0,289,51374558,90,0,0,C
0,301,56262781,20,1,0,C
0,316,36604987,61,0,0,C
0,284,45801894,52,1,0,C
0,299,80919489,20,1,0,C
0,308,97005428,56,1,0,C
0,316,73721695,58,0,0,C
0,316,52173397,33,1,0,C
0,309,94718605,49,0,0,C
0,300,57547312,26,0,0,C
0,297,36103345,43,1,0,C
0,301,19820867,84,0,0,C
0,297,52085133,67,0,0,C
0,299,10993985,62,0,0,C
0,304,51288727,58,0,0,C
0,285,87254446,59,0,0,C
0,282,36517354,25,0,0,C
0,289,4706699,55,0,0,C
0,289,76863573,59,0,0,C
0,301,95234342,88,0,0,C
0,287,97208850,44,0,0,C
0,285,72874831,20,1,0,C
0,313,60567660,51,1,0,C
0,298,52260839,28,1,0,C
0,286,80566094,55,0,0,C
0,287,39804951,67,0,0,C
0,310,22563436,34,1,0,C
0,282,7898396,19,1,0,C
0,291,17192247,65,0,0,C
0,285,94668228,51,0,0,C
0,282,27829857,34,0,0,C
0,300,65126391,73,0,0,C
0,314,27332069,81,0,0,C
0,287,85798458,34,1,0,C
0,306,45708052,78,0,0,C
0,289,98092770,25,0,0,C
0,288,22876175,75,1,0,C
0,285,12374312,61,0,0,C
0,301,91944686,62,1,0,C
0,315,52390016,43,1,0,C
0,308,28918828,90,0,0,C
0,300,21750779,62,1,0,C
0,296,26319406,26,0,0,C
0,305,51800754,68,0,0,C
0,305,22090120,42,0,0,C
0,306,87037371,79,0,0,C
0,317,64903394,42,0,0,C
0,295,65327311,84,0,0,C
0,305,31616213,90,0,0,C
0,286,97579760,36,1,0,C
0,284,84836545,90,0,0,C
0,294,70127838,75,0,0,C
0,293,15741518,38,1,0,C
0,317,90481501,68,0,0,C
0,305,73591641,66,0,0,C
0,298,11880848,21,0,0,C
0,295,69903234,88,0,0,C
0,306,81152419,64,0,0,C
0,310,18911208,42,0,0,C
0,302,62445321,49,1,0,C
0,284,44414462,80,0,0,C
0,307,77568596,39,0,0,C
0,293,5431552,70,1,0,C
0,301,20783501,62,1,0,C
0,301,84509946,81,0,0,C
0,295,80378733,19,0,0,C
0,288,72297001,19,1,0,C
0,290,23914276,87,0,0,C
0,302,12769690,89,0,0,C
0,296,65588156,30,0,0,C
0,283,82581752,39,0,0,C
0,315,53847223,64,0,0,C
0,298,1248637,70,0,0,C
0,315,34403360,32,0,0,C
0,281,15405321,67,0,0,C
0,316,29185004,18,0,0,C
0,314,64128928,60,0,0,C
0,309,62001511,40,1,0,C
0,283,41798013,84,0,0,C
0,287,97836035,48,1,0,C
0,281,38305726,50,1,0,C
0,287,4833214,41,0,0,C
0,309,35854486,51,0,0,C
0,291,21251585,28,0,0,C
0,289,59331266,21,0,0,C
0,294,80442190,44,1,0,C
0,294,64719342,80,0,0,C
0,284,96250422,59,1,0,C
0,283,79002603,74,0,0,C
0,312,63106184,54,0,0,C
0,307,90195482,81,0,0,C
0,293,90632840,79,0,0,C
0,300,80946151,47,0,0,C
0,283,78631950,65,1,0,C
0,311,41465732,55,0,0,C
0,302,44422054,41,0,0,C
0,283,15258567,59,1,0,C
0,306,14549917,26,0,0,C
0,289,54633022,84,0,0,C
0,297,31356439,54,0,0,C
0,289,32086551,75,1,0,C
0,310,19911328,38,1,0,C
0,316,34893530,42,1,0,C
0,287,59000699,69,0,0,C
0,284,34907358,65,0,0,C
0,291,79984076,87,0,0,C
0,305,98230537,70,1,0,C
0,300,71495341,63,1,0,C
0,289,48680605,19,0,0,C
0,309,27896591,57,0,0,C
0,315,8088663,81,0,0,C
0,314,93859065,78,0,0,C
0,298,96385290,38,0,0,C
0,309,61090097,61,0,0,C
0,308,74954638,69,1,0,C
0,309,92252995,33,0,0,C
0,288,1765968,54,1,0,C
0,286,6728839,31,0,0,C
0,285,6707223,53,0,0,C
0,293,6819442,57,0,0,C
0,291,55732841,78,0,0,C
0,294,87700793,90,0,0,C
0,306,81325753,72,1,0,C
0,286,27140196,79,0,0,C
0,301,19746303,71,0,0,C
0,310,58566271,63,1,0,C
0,296,91011557,26,0,0,C
0,296,22753135,79,0,0,C
0,287,70473874,67,1,0,C
0,305,60548850,75,1,0,C
0,296,84428903,21,1,0,C
0,312,58729487,56,1,0,C
0,311,42202802,70,0,0,C
0,305,90154050,71,0,0,C
0,312,82735231,52,1,0,C
0,286,16927451,69,0,0,C
0,283,94031321,74,0,0,C
0,308,90222567,33,1,0,C
0,298,30098956,29,0,0,C
0,310,26589338,24,1,0,C
0,305,89122693,54,1,0,C
0,296,93758280,51,0,0,C
0,316,26657878,48,0,0,C
0,291,45334218,58,0,0,C
0,306,61806845,29,0,0,C
0,312,62090982,62,0,0,C
0,288,56599766,68,0,0,C
0,299,74117624,24,0,0,C
0,315,50226897,51,0,0,C
0,312,78895402,68,0,0,C
0,301,74441312,48,0,0,C
0,299,31491927,70,0,0,C
0,298,49286338,34,0,0,C
0,303,40110667,30,0,0,C
0,303,29285791,23,1,0,C
0,304,58269463,54,1,0,C
0,307,93535177,34,1,0,C
0,297,13146697,80,0,0,C
0,281,98041602,33,1,0,C
0,293,75777984,22,1,0,C
0,291,99056491,70,0,0,C
0,289,18186442,86,0,0,C
0,315,75369083,33,1,0,C
0,299,88629304,45,0,0,C
0,291,42520140,40,0,0,C
0,305,37224292,89,0,0,C
0,311,5770093,44,1,0,C
0,317,31631326,29,1,0,C
0,302,39869693,67,0,0,C
0,286,94014639,64,1,0,C
0,283,48456812,55,0,0,C
0,284,78337826,27,0,0,C
0,302,83992672,50,1,0,C
0,314,18748729,77,1,0,C
0,294,97055265,59,1,0,C
0,308,80184817,75,1,0,C
0,282,21747790,55,1,0,C
0,313,21007161,33,0,0,C
0,302,60039283,49,0,0,C
0,291,75017174,77,0,0,C
0,288,36409793,58,1,0,C
0,301,49297145,49,1,0,C
0,301,66448520,33,0,0,C
0,302,44869390,19,0,0,C
0,316,76039168,20,0,0,C
0,317,59766102,57,0,0,C
0,291,54017783,18,0,0,C
0,285,56163827,61,0,0,C
0,293,11089997,75,0,0,C
0,287,39957472,40,0,0,C
0,286,88862057,87,0,0,C
0,303,57274786,50,0,0,C
0,299,66955064,22,0,0,C
0,302,47403585,81,0,0,C
0,297,48969900,51,0,0,C
0,295,80128717,81,0,0,C
0,287,12269085,69,0,0,C
0,291,72974072,68,1,0,C
0,282,99645726,82,0,0,C
0,312,60234280,71,1,0,C
0,313,62610645,78,0,0,C
0,302,85601021,70,1,0,C
0,298,73744328,62,1,0,C
0,313,58164278,67,0,0,C
0,297,32221594,19,0,0,C
0,300,84894019,69,1,0,C
0,282,81978921,36,0,0,C
0,301,48936226,60,1,0,C
0,294,61298897,50,0,0,C
0,290,83162849,23,1,0,C
0,303,72972759,66,0,0,C
0,293,91802896,20,0,0,C
0,297,35103440,43,0,0,C
0,312,82447610,38,1,0,C
0,298,43913602,77,0,0,C
0,307,78231540,46,0,0,C
0,301,27896611,85,0,0,C
0,303,6577647,81,0,0,C
0,317,71519217,53,0,0,C
0,290,82026292,50,0,0,C
0,304,24317269,84,0,0,C
0,303,77346871,60,0,0,C
0,289,19503726,68,0,0,C
0,313,87089819,43,1,0,C
0,308,12211303,57,0,0,C
0,285,95821989,55,0,0,C
0,287,35196747,47,1,0,C
0,281,11920952,49,1,0,C
0,284,6770590,55,0,0,C
0,303,62667089,62,0,0,C
0,302,84382704,27,0,0,C
0,288,16450926,36,0,0,C
0,306,33620005,59,0,0,C
0,304,5796913,22,0,0,C
0,314,10891278,55,0,0,C
0,305,43044801,29,0,0,C
0,287,45552920,38,0,0,C
0,310,26310429,70,0,0,C
0,281,89755557,39,0,0,C
0,313,80411061,34,0,0,C
0,305,38253467,28,1,0,C
0,302,67885811,35,1,0,C
0,285,75959366,35,0,0,C
0,300,33559128,73,0,0,C
0,315,82565651,80,0,0,C
0,288,65224854,23,1,0,C
0,281,1985957,75,0,0,C
0,316,52998080,77,1,0,C
0,286,59236636,65,0,0,C
0,315,31554274,34,0,0,C
0,295,18701984,52,1,0,C
0,304,2801035,56,1,0,C
0,311,59093882,70,0,0,C
0,287,4127118,31,0,0,C
0,301,4878182,79,0,0,C
0,308,7286335,72,1,0,C
0,299,97163510,72,0,0,C
0,288,85018949,20,1,0,C
0,290,60745041,58,0,0,C
0,301,63297597,31,1,0,C
0,303,64323850,60,0,0,C
0,282,59498071,76,0,0,C
0,286,38320813,75,0,0,C
0,284,39094846,53,0,0,C
0,289,67279584,79,0,0,C
0,290,61613479,23,1,0,C
0,297,26824113,29,0,0,C
0,307,25886812,86,0,0,C
0,294,11373911,72,0,0,C
0,288,86394151,75,0,0,C
0,317,11814044,60,0,0,C
0,286,84148247,76,1,0,C
0,288,7845339,46,0,0,C
0,296,71357719,64,1,0,C
0,303,43104346,73,0,0,C
0,310,86442692,27,0,0,C
0,281,42242621,61,0,0,C
0,308,76162464,60,0,0,C
0,285,12532212,43,0,0,C
0,315,66076452,49,0,0,C
0,314,10538205,38,0,0,C
0,316,56214613,26,0,0,C
0,317,52607844,27,0,0,C
0,307,6625635,82,0,0,C
0,298,65441945,28,0,0,C
0,301,27469612,29,0,0,C
0,282,81330462,18,0,0,C
0,316,33235184,80,0,0,C
0,283,25649952,27,1,0,C
0,296,13889255,90,0,0,C
0,294,39284992,79,0,0,C
0,293,17210880,27,0,0,C
0,295,78291014,88,0,0,C
0,308,76298376,64,0,0,C
0,316,75166345,18,0,0,C
0,287,89475452,60,0,0,C
0,296,37471330,47,1,0,C
0,317,48413761,49,0,0,C
0,303,97662487,72,0,0,C
0,302,56697935,18,0,0,C
0,304,16867778,50,1,0,C
0,296,86487366,37,1,0,C
0,304,47429183,75,0,0,C
0,281,16574401,73,0,0,C
0,290,77727557,29,0,0,C
0,293,81219402,53,1,0,C
0,298,89167952,29,0,0,C
0,296,6390628,63,0,0,C
0,314,57340252,59,1,0,C
0,294,39741527,54,1,0,C
0,296,80188097,46,1,0,C
0,292,93285081,37,1,0,C
0,293,12293231,84,0,0,C
0,304,87734644,63,0,0,C
0,306,12981071,52,1,0,C
0,309,83406072,38,0,0,C
0,290,45621659,43,0,0,C
0,289,35966013,76,0,0,C
0,284,56289579,30,0,0,C
0,293,2666464,81,0,0,C
0,312,47502644,30,0,0,C
0,302,54692938,46,0,0,C
0,287,11726213,88,0,0,C
0,314,60505159,46,0,0,C
0,305,11616127,20,0,0,C
0,298,19156504,86,0,0,C
0,304,83308461,33,0,0,C
0,297,60464360,49,0,0,C
0,302,55573372,51,0,0,C
0,312,3269446,50,0,0,C
0,291,28260167,53,0,0,C
0,314,85475112,79,0,0,C
0,298,36365787,57,1,0,C
0,281,2444328,42,0,0,C
0,307,64498829,45,0,0,C
0,292,97292506,58,1,0,C
0,290,87633835,34,0,0,C
0,295,66920691,70,0,0,C
0,308,34569309,29,0,0,C
0,284,32297840,28,1,0,C
0,302,52610332,82,0,0,C
0,309,90834470,36,0,0,C
0,302,52361848,83,0,0,C
0,307,11582930,85,0,0,C
0,306,89901278,18,0,0,C
0,291,45858255,52,0,0,C
0,304,50967837,79,0,0,C
0,300,17128922,33,1,0,C
0,305,53336518,46,1,0,C
0,285,12393316,65,1,0,C
0,309,6884079,90,0,0,C
0,296,79112412,69,1,0,C
0,311,95766145,42,0,0,C
0,301,54821152,74,0,0,C
0,300,49062225,58,1,0,C
0,281,61611850,49,0,0,C
0,305,28057139,19,0,0,C
0,307,10851903,78,0,0,C
0,307,88840194,89,0,0,C
0,284,99695034,59,0,0,C
0,292,8356253,31,1,0,C
0,286,23832551,66,0,0,C
0,316,70113792,81,0,0,C
0,317,24692838,57,1,0,C
0,306,17162704,43,0,0,C
0,306,83459857,52,1,0,C
0,313,66485816,19,1,0,C
0,316,39240834,21,0,0,C
0,293,5350932,27,0,0,C
0,284,50290623,59,1,0,C
0,302,15059000,21,0,0,C
0,281,54998077,44,0,0,C
0,302,13598531,52,0,0,C
0,317,88649370,22,0,0,C
0,306,79244873,51,1,0,C
0,301,14758740,58,0,0,C
0,295,50573698,38,0,0,C
0,287,80282345,86,0,0,C
0,289,70960698,31,0,0,C
0,300,97367269,68,0,0,C
0,285,53737434,77,0,0,C
0,305,53428571,87,0,0,C
0,300,91961402,39,0,0,C
0,295,46294069,51,1,0,C
0,299,93043383,44,0,0,C
0,303,99745892,24,0,0,C
0,283,52731082,83,0,0,C
0,294,13576825,76,0,0,C
0,284,45296361,38,0,0,C
0,312,26536169,22,1,0,C
0,295,57369028,27,0,0,C
0,310,56591221,90,0,0,C
0,291,39439167,71,0,0,C
0,298,73452051,46,0,0,C
0,296,75083652,85,0,0,C
0,297,2251691,48,0,0,C
0,293,21705354,51,1,0,C
0,297,54930493,52,0,0,C
0,300,19747773,38,0,0,C
0,315,93945313,76,0,0,C
0,296,17299011,87,0,0,C
0,312,55953786,73,1,0,C
0,304,78436989,58,0,0,C
0,281,51788536,77,1,0,C
0,289,86270906,21,1,0,C
0,285,56317180,64,0,0,C
0,292,39549556,59,0,0,C
0,288,90250102,85,0,0,C
0,298,91823342,62,0,0,C
0,312,69062768,20,1,0,C
0,311,79243107,29,0,0,C
0,312,23197090,64,0,0,C
0,312,41819441,25,0,0,C
0,281,41153918,25,1,0,C
0,302,56522475,52,1,0,C
0,317,49157063,34,0,0,C
0,312,1533075,76,0,0,C
0,312,27425691,88,0,0,C
0,291,59465180,42,0,0,C
0,283,57856438,31,0,0,C
0,288,63668851,53,1,0,C
0,313,41634682,74,1,0,C
0,298,92022700,73,0,0,C
0,312,23634825,54,0,0,C
0,296,4844533,22,0,0,C
0,313,87630793,72,0,0,C
0,314,23276681,57,0,0,C
0,295,86127600,61,1,0,C
0,304,13402847,19,0,0,C
0,303,65867047,80,0,0,C
0,317,21055471,89,0,0,C
0,312,62406788,87,0,0,C
0,313,68927869,46,0,0,C
0,306,70850911,47,1,0,C
0,313,66764995,79,0,0,C
0,300,8159593,25,0,0,C
0,283,4006829,51,0,0,C
0,284,30832524,61,0,0,C
0,290,49949015,83,0,0,C
0,282,17779199,36,0,0,C
0,284,25885510,69,0,0,C
0,311,94860461,70,0,0,C
0,306,7192451,56,0,0,C
0,286,86760591,60,0,0,C
0,298,88873716,83,0,0,C
0,305,45655740,80,0,0,C
0,285,75512909,49,0,0,C
0,293,9211398,43,0,0,C
0,283,62223104,78,1,0,C
0,295,43348282,64,0,0,C
0,309,53093768,62,0,0,C
0,303,35339923,73,1,0,C
0,284,55684963,79,0,0,C
0,281,86177488,21,0,0,C
0,288,29656946,33,1,0,C
0,287,85949244,58,0,0,C
0,310,92463523,48,0,0,C
0,304,79284600,26,0,0,C
0,307,23154969,29,1,0,C
0,287,82250347,38,0,0,C
0,309,28746279,74,0,0,C
0,283,2024773,75,1,0,C
0,306,94303535,46,1,0,C
0,301,8701237,68,0,0,C
0,315,3924331,53,1,0,C
0,298,69692122,76,0,0,C
0,285,80727273,45,0,0,C
0,308,77086070,53,0,0,C
0,286,4755359,30,0,0,C
0,306,21241854,86,0,0,C
0,309,43530270,65,0,0,C
0,294,33690058,72,0,0,C
0,306,82514174,19,1,0,C
0,281,16391556,22,1,0,C
0,310,18863468,72,0,0,C
0,286,79639152,28,0,0,C
0,292,8087880,40,0,0,C
0,309,61808156,40,1,0,C
0,307,55266187,40,0,0,C
0,289,93508724,41,1,0,C
0,288,99150278,84,0,0,C
0,286,95954857,71,1,0,C
0,315,74628104,83,0,0,C
0,305,39496784,65,1,0,C
0,289,58995813,70,0,0,C
0,304,81298605,88,0,0,C
0,307,18216765,38,0,0,C
0,285,31628319,25,0,0,C
0,305,97288314,37,1,0,C
0,286,20026438,78,0,0,C
0,314,4977860,33,0,0,C
0,298,96153818,89,0,0,C
0,284,15693862,88,0,0,C
0,301,98525798,64,1,0,C
0,294,52771614,53,0,0,C
0,284,56613894,20,0,0,C
0,316,47363665,32,0,0,C
0,309,14207887,27,0,0,C
0,285,71532397,77,1,0,C
0,313,11835614,25,0,0,C
0,292,89470403,64,0,0,C
0,315,72718517,24,0,0,C
0,308,84330611,73,1,0,C
0,316,92292220,53,1,0,C
0,309,73020696,27,0,0,C
0,301,56336056,24,0,0,C
0,308,66315653,80,0,0,C
0,316,70466620,30,0,0,C
0,310,92592160,40,0,0,C
0,294,65295063,47,0,0,C
0,309,71385939,53,0,0,C
0,301,1941378,80,0,0,C
0,294,43198660,73,0,0,C
0,296,50154307,81,0,0,C
0,313,52645312,62,1,0,C
0,299,74471170,85,0,0,C
0,302,28323310,68,1,0,C
0,315,84446288,86,0,0,C
0,283,70990337,76,0,0,C
0,309,31551354,82,0,0,C
0,287,70616520,70,0,0,C
0,293,48699391,46,1,0,C
0,300,78721723,60,1,0,C
0,308,99049807,64,1,0,C
0,287,94681047,28,0,0,C
0,305,82996023,54,0,0,C
0,312,1882781,75,1,0,C
0,302,47132535,82,0,0,C
0,294,88090006,51,0,0,C
0,282,92428535,37,0,0,C
0,313,40736269,63,1,0,C
0,301,90281782,30,0,0,C
0,287,33549958,66,0,0,C
0,307,62568409,89,0,0,C
0,282,53256176,67,0,0,C
0,304,62230091,37,1,0,C
0,315,71628876,41,0,0,C
0,294,74737973,69,0,0,C
0,313,14853061,28,0,0,C
0,296,97933320,73,0,0,C
0,312,13262043,36,0,0,C
0,286,7914578,87,0,0,C
0,290,33239006,57,0,0,C
0,292,65872091,71,0,0,C
0,282,31464917,27,0,0,C
0,306,11636051,77,0,0,C
0,293,73399862,64,0,0,C
0,317,19249927,58,0,0,C
0,312,33453179,85,0,0,C
0,312,17979360,50,1,0,C
0,303,52504788,64,0,0,C
0,303,80726236,43,1,0,C
0,298,77273706,83,0,0,C
0,313,27559409,29,1,0,C
0,316,9611950,55,1,0,C
0,303,12784382,45,0,0,C
0,298,26838154,68,1,0,C
0,286,34369949,78,0,0,C
0,284,92124113,18,0,0,C
0,287,94118022,40,0,0,C
0,288,59120042,55,0,0,C
0,316,14344144,48,0,0,C
0,281,71769206,56,0,0,C
0,303,67381757,90,0,0,C
0,282,56254123,81,0,0,C
0,308,4218248,77,0,0,C
0,316,75279410,33,0,0,C
0,281,45175007,62,1,0,C
0,310,35374130,55,1,0,C
0,284,41379857,78,0,0,C
0,282,36637977,19,1,0,C
0,294,66210422,58,0,0,C
0,290,43125565,87,0,0,C
0,299,50757620,23,0,0,C
0,299,40141251,45,1,0,C
0,297,92696784,67,1,0,C
0,313,34697934,29,0,0,C
0,312,30464199,21,0,0,C
0,314,40493621,34,1,0,C
0,292,90946267,33,0,0,C
