year,dep_delay,carrier,origin,dest,air_time,distance
2013,64,MQ,LGA,DTW,85,502
2013,60,EV,EWR,DTW,89,488
2013,5,AA,JFK,EGE,260,1747
2013,99,AA,JFK,EGE,239,1747
2013,5,UA,EWR,EGE,252,1726
2013,5,AA,JFK,EGE,262,1747
2013,53,AA,JFK,EGE,285,1747
2013,5,AA,JFK,EGE,269,1747
2013,9,AA,JFK,EGE,274,1747
2013,51,UA,EWR,EGE,253,1726
2013,66,AA,JFK,EGE,382,1747
2013,8,UA,EWR,FLL,151,1065
2013,5,B6,JFK,FLL,165,1069
2013,56,B6,EWR,FLL,154,1065
2013,9,B6,EWR,FLL,158,1065
2013,8,B6,EWR,FLL,164,1065
2013,53,B6,JFK,FLL,159,1069
2013,8,B6,LGA,FLL,165,1076
2013,65,DL,LGA,FLL,168,1076
2013,6,B6,JFK,FLL,174,1069
2013,7,B6,JFK,FLL,162,1069
2013,5,B6,JFK,FLL,157,1069
2013,7,B6,JFK,FLL,156,1069
2013,6,DL,JFK,FLL,162,1069
2013,60,UA,EWR,FLL,158,1065
2013,7,DL,JFK,FLL,151,1069
2013,5,B6,EWR,FLL,150,1065
2013,6,B6,LGA,FLL,150,1076
2013,5,B6,JFK,FLL,153,1069
2013,5,B6,JFK,FLL,159,1069
2013,54,B6,EWR,FLL,162,1065
2013,57,B6,EWR,FLL,183,1065
2013,5,B6,LGA,FLL,176,1076
2013,5,UA,EWR,FLL,180,1065
2013,53,DL,LGA,FLL,167,1076
2013,74,UA,EWR,FLL,157,1065
2013,7,B6,LGA,FLL,160,1076
2013,7,B6,EWR,FLL,158,1065
2013,50,B6,LGA,FLL,153,1076
2013,5,B6,JFK,FLL,151,1069
2013,8,B6,EWR,FLL,147,1065
2013,5,DL,LGA,FLL,152,1076
2013,9,B6,JFK,FLL,149,1069
2013,8,UA,EWR,FLL,156,1065
2013,9,UA,EWR,FLL,148,1065
2013,6,B6,LGA,FLL,152,1076
2013,6,AA,JFK,FLL,154,1069
2013,6,DL,LGA,FLL,149,1076
2013,9,B6,JFK,FLL,141,1069
2013,58,B6,LGA,FLL,142,1076
2013,50,DL,LGA,FLL,141,1076
2013,8,AA,JFK,FLL,143,1069
2013,79,B6,JFK,FLL,146,1069
2013,6,UA,EWR,FLL,160,1065
2013,9,UA,EWR,FLL,159,1065
2013,7,B6,JFK,FLL,157,1069
2013,9,B6,JFK,FLL,161,1069
2013,86,B6,EWR,FLL,154,1065
2013,53,B6,LGA,FLL,160,1076
2013,80,B6,LGA,FLL,154,1076
2013,5,UA,EWR,FLL,168,1065
2013,75,UA,EWR,FLL,179,1065
2013,83,B6,LGA,FLL,165,1076
2013,6,B6,JFK,FLL,159,1069
2013,9,B6,JFK,FLL,155,1069
2013,7,B6,JFK,FLL,157,1069
2013,6,UA,EWR,FLL,163,1065
2013,5,UA,EWR,FLL,170,1065
2013,7,B6,EWR,FLL,164,1065
2013,63,B6,JFK,FLL,152,1069
2013,5,B6,JFK,FLL,154,1069
2013,9,UA,EWR,FLL,159,1065
2013,8,UA,EWR,FLL,154,1065
2013,7,B6,EWR,FLL,157,1065
2013,69,DL,LGA,FLL,153,1076
2013,5,B6,JFK,FLL,171,1069
2013,5,B6,EWR,FLL,157,1065
2013,5,B6,LGA,FLL,158,1076
2013,51,UA,EWR,FLL,160,1065
2013,9,B6,JFK,FLL,158,1069
2013,68,B6,LGA,FLL,169,1076
2013,59,B6,EWR,FLL,165,1065
2013,59,B6,LGA,FLL,171,1076
2013,8,DL,JFK,FLL,169,1069
2013,5,B6,JFK,FLL,166,1069
2013,66,B6,LGA,FLL,165,1076
2013,8,UA,EWR,FLL,150,1065
2013,9,B6,LGA,FLL,151,1076
2013,7,B6,EWR,FLL,150,1065
2013,7,UA,EWR,FLL,149,1065
2013,5,UA,EWR,FLL,143,1065
2013,5,B6,LGA,FLL,135,1076
2013,62,B6,EWR,FLL,135,1065
2013,65,B6,JFK,FLL,150,1069
2013,8,B6,JFK,FLL,152,1069
2013,56,DL,JFK,FLL,148,1069
2013,9,B6,JFK,FLL,162,1069
2013,72,B6,LGA,FLL,149,1076
2013,9,DL,LGA,FLL,152,1076
2013,5,AA,JFK,FLL,157,1069
2013,66,UA,EWR,FLL,152,1065
2013,59,UA,EWR,FLL,149,1065
2013,6,B6,LGA,FLL,146,1076
2013,8,B6,LGA,FLL,148,1076
2013,8,UA,EWR,FLL,158,1065
2013,5,UA,EWR,FLL,146,1065
2013,5,B6,EWR,FLL,141,1065
2013,58,B6,JFK,FLL,156,1069
2013,56,B6,LGA,FLL,136,1076
2013,6,B6,JFK,FLL,143,1069
2013,9,B6,JFK,FLL,138,1069
2013,53,B6,JFK,FLL,162,1069
2013,8,B6,JFK,FLL,159,1069
2013,73,B6,JFK,FLL,166,1069
2013,5,UA,EWR,FLL,171,1065
2013,6,UA,EWR,FLL,176,1065
2013,77,B6,EWR,FLL,169,1065
2013,81,UA,EWR,FLL,171,1065
2013,7,B6,EWR,FLL,162,1065
2013,7,B6,JFK,FLL,170,1069
2013,95,UA,EWR,FLL,158,1065
2013,6,B6,JFK,FLL,173,1069
2013,74,B6,JFK,FLL,168,1069
2013,86,B6,LGA,FLL,169,1076
2013,5,EV,EWR,GRR,95,605
2013,59,EV,EWR,GRR,104,605
2013,8,EV,EWR,GRR,104,605
2013,50,EV,EWR,GRR,108,605
2013,78,EV,EWR,GRR,113,605
2013,65,EV,EWR,GRR,96,605
2013,6,EV,EWR,GSO,89,445
2013,75,EV,EWR,GSO,83,445
2013,59,EV,EWR,GSO,74,445
2013,6,EV,EWR,GSO,81,445
2013,51,EV,EWR,GSO,83,445
2013,56,EV,EWR,GSO,69,445
2013,99,EV,EWR,GSO,73,445
2013,79,EV,EWR,GSO,90,445
2013,75,EV,EWR,GSO,80,445
2013,90,EV,EWR,GSO,95,445
2013,64,EV,EWR,GSO,76,445
2013,71,EV,EWR,GSO,74,445
2013,97,EV,EWR,GSO,78,445
2013,98,EV,EWR,GSO,75,445
2013,94,EV,EWR,GSO,77,445
2013,99,EV,EWR,GSO,75,445
2013,7,EV,EWR,GSO,71,445
2013,62,EV,EWR,GSP,110,594
2013,55,EV,EWR,GSP,98,594
2013,5,EV,EWR,GSP,97,594
2013,63,EV,EWR,GSP,95,594
2013,5,EV,EWR,GSP,103,594
2013,90,EV,EWR,GSP,107,594
2013,66,EV,EWR,GSP,94,594
2013,82,EV,EWR,GSP,122,594
2013,79,EV,EWR,GSP,105,594
2013,9,HA,JFK,HNL,638,4983
2013,79,HA,JFK,HNL,611,4983
2013,6,UA,EWR,HNL,635,4963
2013,78,UA,EWR,HNL,641,4963
2013,5,UA,EWR,HNL,612,4963
2013,8,UA,EWR,HNL,602,4963
2013,6,WN,EWR,HOU,239,1411
2013,8,WN,EWR,HOU,245,1411
2013,75,WN,EWR,HOU,243,1411
2013,6,B6,JFK,HOU,240,1428
2013,7,B6,JFK,HOU,221,1428
2013,5,B6,JFK,HOU,225,1428
2013,9,B6,JFK,HOU,214,1428
2013,51,B6,JFK,HOU,218,1428
2013,70,B6,JFK,HOU,208,1428
2013,8,WN,EWR,HOU,211,1411
2013,57,B6,JFK,HOU,208,1428
2013,54,WN,EWR,HOU,214,1411
2013,6,WN,EWR,HOU,211,1411
2013,95,WN,EWR,HOU,208,1411
2013,69,B6,JFK,HOU,203,1428
2013,79,B6,JFK,HOU,223,1428
2013,59,B6,JFK,HOU,225,1428
2013,64,EV,EWR,IAD,53,212
2013,72,EV,EWR,IAD,51,212
2013,8,B6,JFK,IAD,50,228
2013,74,EV,EWR,IAD,47,212
2013,81,B6,JFK,IAD,52,228
2013,8,9E,JFK,IAD,49,228
2013,9,EV,EWR,IAD,46,212
2013,89,YV,LGA,IAD,46,229
2013,7,EV,EWR,IAD,48,212
2013,5,EV,EWR,IAD,42,212
2013,57,EV,EWR,IAD,46,212
2013,5,EV,EWR,IAD,45,212
2013,8,EV,EWR,IAD,43,212
2013,8,EV,LGA,IAD,52,229
2013,74,EV,LGA,IAD,52,229
2013,5,EV,JFK,IAD,46,228
2013,58,B6,JFK,IAD,43,228
2013,8,EV,JFK,IAD,52,228
2013,77,EV,JFK,IAD,44,228
2013,59,9E,JFK,IAD,47,228
2013,72,EV,EWR,IAD,45,212
2013,52,EV,LGA,IAD,47,229
2013,55,EV,EWR,IAD,50,212
2013,6,EV,LGA,IAD,62,229
2013,7,EV,JFK,IAD,53,228
2013,90,EV,EWR,IAD,50,212
2013,64,EV,EWR,IAD,54,212
2013,65,9E,JFK,IAD,54,228
2013,64,EV,EWR,IAD,54,212
2013,5,EV,LGA,IAD,50,229
2013,90,B6,JFK,IAD,47,228
2013,6,EV,JFK,IAD,45,228
2013,53,EV,EWR,IAD,44,212
2013,86,9E,JFK,IAD,44,228
2013,69,EV,EWR,IAD,53,212
2013,8,EV,EWR,IAD,47,212
2013,97,YV,LGA,IAD,54,229
2013,65,EV,EWR,IAD,47,212
2013,88,EV,LGA,IAD,52,229
2013,57,EV,LGA,IAD,50,229
2013,84,EV,EWR,IAD,53,212
2013,5,EV,JFK,IAD,59,228
2013,8,YV,LGA,IAD,55,229
2013,7,EV,EWR,IAD,57,212
2013,64,EV,EWR,IAD,44,212
2013,5,9E,JFK,IAD,48,228
2013,78,YV,LGA,IAD,44,229
2013,5,EV,LGA,IAD,47,229
2013,9,EV,JFK,IAD,55,228
2013,76,EV,LGA,IAD,46,229
2013,64,EV,EWR,IAD,45,212
2013,77,EV,EWR,IAD,42,212
2013,84,9E,JFK,IAD,45,228
2013,90,EV,JFK,IAD,51,228
2013,7,EV,JFK,IAD,44,228
2013,67,9E,JFK,IAD,52,228
2013,54,EV,EWR,IAD,41,212
2013,57,EV,JFK,IAD,43,228
2013,61,EV,JFK,IAD,47,228
2013,94,EV,LGA,IAD,49,229
2013,74,EV,EWR,IAD,46,212
2013,76,YV,LGA,IAD,52,229
2013,51,9E,JFK,IAD,47,228
2013,59,EV,EWR,IAD,48,212
2013,7,9E,JFK,IAD,51,228
2013,89,EV,JFK,IAD,50,228
2013,90,9E,JFK,IAD,54,228
2013,95,EV,LGA,IAD,54,229
2013,5,UA,EWR,IAH,221,1400
2013,6,UA,EWR,IAH,218,1400
2013,5,UA,EWR,IAH,235,1400
2013,7,UA,LGA,IAH,231,1416
2013,7,UA,LGA,IAH,231,1416
2013,7,UA,EWR,IAH,215,1400
2013,5,UA,EWR,IAH,227,1400
2013,6,UA,EWR,IAH,205,1400
2013,8,UA,LGA,IAH,238,1416
2013,9,UA,EWR,IAH,226,1400
2013,7,UA,LGA,IAH,246,1416
2013,5,UA,EWR,IAH,230,1400
2013,9,UA,LGA,IAH,227,1416
2013,8,UA,LGA,IAH,224,1416
2013,5,UA,EWR,IAH,209,1400
2013,9,UA,EWR,IAH,211,1400
2013,7,UA,EWR,IAH,205,1400
2013,6,UA,EWR,IAH,214,1400
2013,7,UA,EWR,IAH,221,1400
2013,8,UA,LGA,IAH,219,1416
2013,6,UA,EWR,IAH,212,1400
2013,7,UA,LGA,IAH,218,1416
2013,8,UA,LGA,IAH,198,1416
2013,9,UA,LGA,IAH,205,1416
2013,7,UA,EWR,IAH,189,1400
2013,8,UA,LGA,IAH,209,1416
2013,7,UA,LGA,IAH,216,1416
2013,71,UA,LGA,IAH,208,1416
2013,8,UA,EWR,IAH,193,1400
2013,6,UA,EWR,IAH,190,1400
2013,8,UA,EWR,IAH,195,1400
2013,5,UA,LGA,IAH,194,1416
2013,8,UA,EWR,IAH,197,1400
2013,5,UA,LGA,IAH,224,1416
2013,67,UA,LGA,IAH,241,1416
2013,6,UA,LGA,IAH,222,1416
2013,5,UA,LGA,IAH,240,1416
2013,6,UA,LGA,IAH,235,1416
2013,9,UA,LGA,IAH,237,1416
2013,64,UA,EWR,IAH,222,1400
2013,9,UA,EWR,IAH,219,1400
2013,77,UA,LGA,IAH,242,1416
2013,71,UA,EWR,IAH,217,1400
2013,79,UA,LGA,IAH,226,1416
2013,70,UA,LGA,IAH,218,1416
2013,64,UA,EWR,IAH,223,1400
2013,6,UA,EWR,IAH,228,1400
2013,7,UA,EWR,IAH,219,1400
2013,8,UA,EWR,IAH,220,1400
2013,7,UA,EWR,IAH,198,1400
2013,76,UA,EWR,IAH,203,1400
2013,5,UA,EWR,IAH,202,1400
2013,5,UA,LGA,IAH,208,1416
2013,68,UA,EWR,IAH,196,1400
2013,61,UA,EWR,IAH,193,1400
2013,52,UA,LGA,IAH,210,1416
2013,59,UA,LGA,IAH,241,1416
2013,88,UA,EWR,IAH,219,1400
2013,52,UA,LGA,IAH,234,1416
2013,57,UA,EWR,IAH,189,1400
2013,9,UA,LGA,IAH,201,1416
2013,96,UA,LGA,IAH,188,1416
2013,50,UA,EWR,IAH,178,1400
2013,5,UA,EWR,IAH,200,1400
2013,5,UA,EWR,IAH,200,1400
2013,6,UA,LGA,IAH,210,1416
2013,7,UA,EWR,IAH,204,1400
2013,5,UA,LGA,IAH,204,1416
2013,8,UA,EWR,IAH,193,1400
2013,78,UA,EWR,IAH,193,1400
2013,5,UA,EWR,IAH,222,1400
2013,51,UA,LGA,IAH,240,1416
2013,52,UA,EWR,IAH,205,1400
2013,79,UA,LGA,IAH,238,1416
2013,58,UA,LGA,IAH,233,1416
2013,66,UA,LGA,IAH,215,1416
2013,9,EV,EWR,IND,149,645
2013,5,EV,EWR,IND,129,645
2013,5,9E,JFK,IND,126,665
2013,5,EV,EWR,IND,114,645
2013,57,EV,EWR,IND,105,645
2013,7,9E,JFK,IND,99,665
2013,78,9E,JFK,IND,108,665
2013,9,9E,JFK,IND,99,665
2013,84,MQ,JFK,IND,108,665
2013,73,EV,EWR,IND,131,645
2013,62,MQ,JFK,IND,129,665
2013,63,EV,EWR,IND,122,645
2013,51,EV,EWR,IND,111,645
2013,50,EV,EWR,IND,109,645
2013,5,9E,JFK,IND,102,665
2013,92,EV,EWR,IND,120,645
2013,9,9E,JFK,IND,104,665
2013,62,EV,EWR,IND,115,645
2013,6,EV,EWR,IND,111,645
2013,5,9E,JFK,JAX,129,828
2013,75,EV,EWR,JAX,137,820
2013,6,9E,JFK,JAX,128,828
2013,66,B6,JFK,JAX,143,828
2013,9,9E,JFK,JAX,135,828
2013,6,B6,JFK,JAX,130,828
2013,5,B6,JFK,JAX,134,828
2013,7,9E,JFK,JAX,124,828
2013,8,B6,JFK,JAX,122,828
2013,8,B6,JFK,JAX,130,828
2013,55,B6,JFK,JAX,123,828
2013,60,EV,EWR,JAX,124,820
2013,9,EV,EWR,JAX,124,820
2013,55,EV,EWR,JAX,119,820
2013,9,B6,JFK,JAX,111,828
2013,6,EV,EWR,JAX,119,820
2013,57,9E,JFK,JAX,118,828
2013,60,EV,EWR,JAX,125,820
2013,5,EV,EWR,JAX,134,820
2013,50,EV,EWR,JAX,128,820
2013,6,EV,EWR,JAX,133,820
2013,62,EV,EWR,JAX,135,820
2013,7,B6,JFK,JAX,124,828
2013,73,EV,EWR,JAX,133,820
2013,72,9E,JFK,JAX,136,828
2013,59,EV,EWR,JAX,132,820
2013,57,EV,EWR,JAX,125,820
2013,7,EV,EWR,JAX,127,820
2013,5,B6,JFK,JAX,113,828
2013,87,EV,EWR,JAX,117,820
2013,6,B6,JFK,JAX,117,828
2013,88,EV,EWR,JAX,120,820
2013,64,EV,EWR,JAX,120,820
2013,70,EV,EWR,JAX,123,820
2013,95,EV,EWR,JAX,122,820
2013,69,9E,JFK,JAX,109,828
2013,74,EV,EWR,JAX,132,820
2013,5,EV,EWR,JAX,125,820
2013,90,EV,EWR,JAX,142,820
2013,90,9E,JFK,JAX,135,828
2013,6,UA,EWR,LAS,325,2227
2013,50,B6,JFK,LAS,309,2248
2013,53,B6,JFK,LAS,300,2248
2013,5,UA,EWR,LAS,298,2227
2013,72,UA,EWR,LAS,313,2227
2013,5,UA,EWR,LAS,311,2227
2013,6,B6,JFK,LAS,299,2248
2013,5,VX,JFK,LAS,303,2248
2013,9,UA,EWR,LAS,302,2227
2013,58,UA,EWR,LAS,307,2227
2013,5,B6,JFK,LAS,296,2248
2013,5,UA,EWR,LAS,301,2227
2013,7,B6,JFK,LAS,309,2248
2013,8,VX,JFK,LAS,336,2248
2013,86,UA,EWR,LAS,300,2227
2013,65,B6,JFK,LAS,309,2248
2013,6,UA,EWR,LAS,329,2227
2013,5,UA,EWR,LAS,323,2227
2013,5,UA,EWR,LAS,305,2227
2013,8,B6,JFK,LAS,312,2248
2013,7,DL,JFK,LAS,319,2248
2013,66,UA,EWR,LAS,308,2227
2013,8,UA,EWR,LAS,319,2227
2013,7,UA,EWR,LAS,316,2227
2013,8,B6,JFK,LAS,321,2248
2013,7,UA,EWR,LAS,305,2227
2013,6,UA,EWR,LAS,308,2227
2013,51,DL,JFK,LAS,306,2248
2013,68,UA,EWR,LAS,305,2227
2013,9,UA,EWR,LAS,305,2227
2013,6,UA,EWR,LAS,302,2227
2013,9,DL,JFK,LAS,309,2248
2013,68,DL,JFK,LAS,325,2248
2013,6,DL,JFK,LAS,334,2248
2013,53,UA,EWR,LAS,323,2227
2013,9,DL,JFK,LAS,322,2248
2013,9,UA,EWR,LAS,328,2227
2013,7,B6,JFK,LAS,338,2248
2013,9,DL,JFK,LAS,321,2248
2013,8,UA,EWR,LAS,326,2227
2013,5,DL,JFK,LAS,318,2248
2013,9,UA,EWR,LAS,334,2227
2013,8,AA,JFK,LAS,332,2248
2013,6,UA,EWR,LAS,331,2227
2013,62,B6,JFK,LAS,329,2248
2013,9,UA,EWR,LAS,309,2227
2013,95,UA,EWR,LAS,310,2227
2013,5,UA,EWR,LAX,359,2454
2013,77,B6,JFK,LAX,352,2475
2013,7,UA,EWR,LAX,337,2454
2013,7,UA,EWR,LAX,334,2454
2013,5,UA,EWR,LAX,333,2454
2013,9,B6,JFK,LAX,327,2475
2013,8,AA,JFK,LAX,344,2475
2013,5,UA,EWR,LAX,341,2454
2013,7,B6,JFK,LAX,316,2475
2013,9,UA,EWR,LAX,306,2454
2013,8,UA,EWR,LAX,309,2454
2013,7,UA,JFK,LAX,323,2475
2013,7,UA,JFK,LAX,307,2475
2013,5,UA,JFK,LAX,321,2475
2013,7,UA,JFK,LAX,324,2475
2013,78,AA,JFK,LAX,328,2475
2013,6,B6,JFK,LAX,320,2475
2013,6,UA,JFK,LAX,346,2475
2013,68,AA,JFK,LAX,346,2475
2013,77,UA,EWR,LAX,344,2454
2013,9,VX,JFK,LAX,348,2475
2013,8,VX,JFK,LAX,353,2475
2013,5,B6,JFK,LAX,339,2475
2013,7,UA,EWR,LAX,333,2454
2013,8,UA,JFK,LAX,332,2475
2013,5,AA,JFK,LAX,344,2475
2013,9,B6,JFK,LAX,343,2475
2013,7,UA,EWR,LAX,335,2454
2013,75,UA,EWR,LAX,327,2454
2013,7,UA,EWR,LAX,330,2454
2013,6,AA,JFK,LAX,343,2475
2013,87,AA,JFK,LAX,335,2475
2013,7,UA,JFK,LAX,328,2475
2013,5,AA,JFK,LAX,322,2475
2013,62,UA,EWR,LAX,314,2454
2013,6,VX,JFK,LAX,334,2475
2013,7,UA,JFK,LAX,320,2475
2013,5,VX,JFK,LAX,335,2475
2013,68,AA,JFK,LAX,330,2475
2013,5,VX,JFK,LAX,343,2475
2013,6,UA,EWR,LAX,345,2454
2013,8,UA,JFK,LAX,331,2475
2013,9,VX,JFK,LAX,362,2475
2013,7,VX,JFK,LAX,356,2475
2013,58,AA,JFK,LAX,371,2475
2013,7,AA,JFK,LAX,326,2475
2013,6,UA,EWR,LAX,347,2454
2013,6,UA,JFK,LAX,357,2475
2013,6,AA,JFK,LAX,348,2475
2013,8,UA,JFK,LAX,344,2475
2013,6,B6,JFK,LAX,343,2475
2013,5,B6,JFK,LAX,345,2475
2013,9,AA,JFK,LAX,347,2475
2013,96,UA,JFK,LAX,334,2475
2013,74,DL,JFK,LAX,339,2475
2013,95,DL,JFK,LAX,351,2475
2013,5,AA,JFK,LAX,346,2475
2013,82,B6,JFK,LAX,344,2475
2013,80,B6,JFK,LAX,346,2475
2013,8,VX,JFK,LAX,360,2475
2013,68,DL,JFK,LAX,363,2475
2013,7,AA,JFK,LAX,345,2475
2013,7,VX,JFK,LAX,357,2475
2013,8,UA,JFK,LAX,350,2475
2013,7,UA,JFK,LAX,337,2475
2013,7,AA,JFK,LAX,329,2475
2013,7,VX,JFK,LAX,344,2475
2013,57,UA,EWR,LAX,320,2454
2013,93,UA,JFK,LAX,307,2475
2013,6,B6,JFK,LAX,331,2475
2013,5,AA,JFK,LAX,336,2475
2013,8,VX,JFK,LAX,331,2475
2013,5,DL,JFK,LAX,332,2475
2013,5,AA,JFK,LAX,332,2475
2013,93,UA,EWR,LAX,347,2454
2013,5,AA,JFK,LAX,348,2475
2013,5,VX,JFK,LAX,347,2475
2013,7,UA,EWR,LAX,330,2454
2013,63,AA,JFK,LAX,331,2475
2013,65,AA,JFK,LAX,335,2475
2013,7,UA,JFK,LAX,330,2475
2013,72,AA,JFK,LAX,316,2475
2013,9,DL,JFK,LAX,353,2475
2013,9,UA,JFK,LAX,342,2475
2013,7,AA,JFK,LAX,358,2475
2013,7,UA,JFK,LAX,386,2475
2013,81,UA,JFK,LAX,370,2475
2013,57,AA,JFK,LAX,357,2475
2013,63,AA,JFK,LAX,356,2475
2013,9,UA,EWR,LAX,355,2454
2013,83,AA,JFK,LAX,341,2475
2013,6,VX,JFK,LAX,360,2475
2013,54,UA,EWR,LAX,342,2454
2013,7,UA,EWR,LAX,348,2454
2013,63,AA,EWR,LAX,354,2454
2013,5,B6,JFK,LAX,347,2475
2013,9,DL,JFK,LAX,340,2475
2013,5,AA,JFK,LAX,334,2475
2013,71,DL,JFK,LAX,338,2475
2013,72,UA,EWR,LAX,330,2454
2013,9,DL,JFK,LAX,337,2475
2013,95,AA,EWR,LAX,343,2454
2013,73,EV,EWR,ALB,35,143
2013,6,EV,EWR,ALB,31,143
2013,5,EV,EWR,ALB,29,143
2013,79,EV,EWR,ALB,26,143
2013,70,EV,EWR,ALB,33,143
2013,53,EV,EWR,ALB,32,143
2013,83,EV,EWR,ALB,33,143
2013,78,EV,EWR,ALB,34,143
2013,61,EV,EWR,ALB,35,143
2013,56,MQ,LGA,ATL,123,762
2013,65,EV,EWR,ATL,123,746
2013,6,DL,EWR,ATL,107,746
2013,59,DL,LGA,ATL,106,762
2013,5,FL,LGA,ATL,120,762
2013,7,DL,EWR,ATL,122,746
2013,7,EV,EWR,ATL,134,746
2013,5,FL,LGA,ATL,125,762
2013,64,DL,JFK,ATL,117,760
2013,53,DL,LGA,ATL,113,762
2013,55,DL,EWR,ATL,114,746
2013,89,FL,LGA,ATL,118,762
2013,5,DL,LGA,ATL,107,762
2013,5,EV,EWR,ATL,115,746
2013,63,DL,LGA,ATL,112,762
2013,5,FL,LGA,ATL,112,762
2013,66,MQ,LGA,ATL,118,762
2013,50,EV,EWR,ATL,139,746
2013,6,MQ,LGA,ATL,127,762
2013,8,DL,EWR,ATL,108,746
2013,9,FL,LGA,ATL,125,762
2013,9,DL,EWR,ATL,117,746
2013,69,FL,LGA,ATL,118,762
2013,9,FL,LGA,ATL,130,762
2013,9,EV,EWR,ATL,137,746
2013,71,MQ,LGA,ATL,130,762
2013,50,EV,EWR,ATL,128,746
2013,54,DL,LGA,ATL,137,762
2013,51,FL,LGA,ATL,141,762
2013,68,DL,LGA,ATL,131,762
2013,9,DL,LGA,ATL,126,762
2013,70,DL,EWR,ATL,130,746
2013,65,DL,JFK,ATL,128,760
2013,6,DL,JFK,ATL,122,760
2013,9,FL,LGA,ATL,134,762
2013,98,DL,EWR,ATL,121,746
2013,74,MQ,LGA,ATL,118,762
2013,9,FL,LGA,ATL,134,762
2013,592,DL,EWR,ATL,117,746
2013,53,MQ,LGA,ATL,115,762
2013,8,FL,LGA,ATL,118,762
2013,67,EV,EWR,ATL,114,746
2013,9,DL,LGA,ATL,118,762
2013,5,FL,LGA,ATL,125,762
2013,6,FL,LGA,ATL,121,762
2013,9,DL,JFK,ATL,121,760
2013,6,FL,LGA,ATL,118,762
2013,9,DL,EWR,ATL,101,746
2013,6,FL,LGA,ATL,105,762
2013,62,9E,JFK,ATL,106,760
2013,92,DL,LGA,ATL,111,762
2013,6,FL,LGA,ATL,119,762
2013,6,DL,EWR,ATL,112,746
2013,5,DL,LGA,ATL,114,762
2013,98,DL,LGA,ATL,111,762
2013,7,FL,LGA,ATL,124,762
2013,5,DL,EWR,ATL,119,746
2013,8,DL,LGA,ATL,118,762
2013,60,DL,LGA,ATL,114,762
2013,8,DL,LGA,ATL,114,762
2013,9,DL,LGA,ATL,114,762
2013,53,DL,LGA,ATL,118,762
2013,7,FL,LGA,ATL,125,762
2013,77,EV,EWR,ATL,120,746
2013,6,MQ,LGA,ATL,122,762
2013,6,DL,LGA,ATL,123,762
2013,84,DL,JFK,ATL,115,760
2013,8,FL,LGA,ATL,120,762
2013,7,EV,EWR,ATL,134,746
2013,6,DL,LGA,ATL,131,762
2013,66,DL,EWR,ATL,141,746
2013,9,DL,LGA,ATL,127,762
2013,69,DL,JFK,ATL,132,760
2013,7,DL,LGA,ATL,115,762
2013,786,DL,EWR,ATL,111,746
2013,7,FL,LGA,ATL,128,762
2013,87,EV,EWR,ATL,126,746
2013,66,MQ,LGA,ATL,120,762
2013,87,EV,EWR,ATL,121,746
2013,65,DL,JFK,ATL,117,760
2013,57,DL,LGA,ATL,120,762
2013,9,DL,LGA,ATL,120,762
2013,7,FL,LGA,ATL,114,762
2013,80,DL,LGA,ATL,115,762
2013,52,EV,EWR,ATL,119,746
2013,61,FL,LGA,ATL,116,762
2013,5,AA,JFK,AUS,237,1521
2013,9,UA,EWR,AUS,228,1504
2013,6,DL,JFK,AUS,236,1521
2013,69,UA,EWR,AUS,222,1504
2013,7,UA,EWR,AUS,224,1504
2013,53,UA,EWR,AUS,244,1504
2013,6,AA,JFK,AUS,231,1521
2013,86,AA,JFK,AUS,213,1521
2013,52,B6,JFK,AUS,239,1521
2013,82,DL,JFK,AUS,229,1521
2013,55,B6,JFK,AUS,236,1521
2013,65,B6,JFK,AUS,239,1521
2013,6,DL,JFK,AUS,235,1521
2013,66,AA,JFK,AUS,260,1521
2013,60,B6,JFK,AUS,226,1521
2013,5,AA,JFK,AUS,256,1521
2013,66,UA,EWR,AUS,214,1504
2013,90,B6,JFK,AUS,232,1521
2013,6,B6,JFK,AUS,221,1521
2013,9,EV,EWR,BDL,24,116
2013,6,EV,EWR,BDL,29,116
2013,77,EV,EWR,BDL,33,116
2013,60,EV,EWR,BDL,31,116
2013,7,EV,EWR,BDL,23,116
2013,63,EV,EWR,BDL,23,116
2013,77,EV,EWR,BDL,24,116
2013,58,EV,LGA,BHM,130,866
2013,8,EV,LGA,BHM,139,866
2013,92,EV,LGA,BHM,140,866
2013,89,EV,LGA,BHM,131,866
2013,51,MQ,LGA,BNA,121,764
2013,52,MQ,LGA,BNA,115,764
2013,77,MQ,LGA,BNA,111,764
2013,78,EV,EWR,BNA,135,748
2013,50,EV,EWR,BNA,127,748
2013,9,MQ,LGA,BNA,113,764
2013,9,WN,LGA,BNA,123,764
2013,61,9E,JFK,BNA,117,765
2013,5,EV,EWR,BNA,120,748
2013,60,MQ,LGA,BNA,114,764
2013,8,9E,JFK,BNA,119,765
2013,69,9E,JFK,BNA,127,765
2013,67,EV,EWR,BNA,128,748
2013,60,MQ,LGA,BNA,135,764
2013,80,WN,LGA,BNA,137,764
2013,87,MQ,LGA,BNA,138,764
2013,80,EV,EWR,BNA,130,748
2013,51,EV,EWR,BNA,116,748
2013,74,MQ,LGA,BNA,109,764
2013,76,WN,LGA,BNA,125,764
2013,54,EV,EWR,BNA,127,748
2013,6,9E,JFK,BNA,131,765
2013,83,MQ,LGA,BNA,129,764
